#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	8.84, -15.37, -8.77 	6.55, -25.09, -3.89 	0.00, 30.00 	11,27,37,640		0.00,0.00	0,0 	0
0       	17.22, -3.76, -16.69 	9.94, -22.80, 4.70 	0.00, 30.00 	11,27,37,646		inf,inf	0,0 	0
0       	17.04, -3.37, -16.37 	9.94, -22.77, 4.72 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	16.62, -2.68, -16.04 	10.00, -22.71, 4.70 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	16.10, -1.43, -15.73 	10.23, -22.60, 4.62 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	15.78, 0.15, -15.52 	10.50, -22.49, 4.54 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	15.53, 1.31, -15.46 	10.89, -22.39, 4.40 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	15.18, 1.94, -15.28 	11.39, -22.21, 4.36 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	14.73, 2.22, -14.99 	11.84, -22.00, 4.36 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	14.35, 2.32, -14.66 	12.11, -21.76, 4.50 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	13.99, 2.49, -14.38 	12.28, -21.49, 4.75 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	13.67, 2.81, -14.19 	12.35, -21.20, 5.00 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	13.40, 3.18, -14.02 	12.55, -20.87, 5.25 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	13.19, 3.61, -13.95 	12.83, -20.37, 5.48 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	13.01, 4.02, -13.89 	13.40, -19.77, 5.60 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	12.72, 4.21, -13.81 	14.55, -19.07, 5.58 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	12.41, 4.08, -13.69 	16.61, -18.18, 5.39 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	12.16, 3.94, -13.64 	19.19, -17.11, 5.19 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	11.97, 3.74, -13.62 	21.71, -15.98, 5.15 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	11.82, 3.52, -13.65 	23.53, -14.94, 5.31 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	11.79, 3.34, -13.65 	24.44, -14.38, 5.55 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	11.75, 3.26, -13.64 	24.75, -14.06, 5.73 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	11.73, 3.22, -13.64 	24.69, -13.99, 5.82 	0.00, 30.00 	11,27,37,647		inf,inf	0,0 	0
0       	11.70, 3.21, -13.64 	24.60, -14.02, 5.87 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	11.67, 3.26, -13.65 	24.49, -14.05, 5.87 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	11.65, 3.39, -13.69 	24.38, -14.19, 5.84 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	11.65, 3.62, -13.77 	24.20, -14.27, 5.81 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	11.61, 3.59, -13.93 	24.11, -14.35, 5.80 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	11.37, 2.89, -14.08 	24.00, -14.40, 5.81 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	11.30, 2.64, -14.22 	23.87, -14.47, 5.83 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	11.61, 3.13, -14.26 	23.75, -14.56, 5.83 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.01, 3.38, -14.16 	23.62, -14.65, 5.85 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.27, 3.25, -14.06 	23.48, -14.73, 5.86 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.30, 3.09, -14.06 	23.31, -14.89, 5.87 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.26, 3.11, -14.12 	23.10, -15.00, 5.94 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.19, 3.30, -14.12 	22.91, -15.17, 5.97 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.15, 3.48, -14.11 	22.68, -15.41, 6.01 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.12, 3.67, -14.13 	22.43, -15.61, 6.04 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.10, 3.78, -14.15 	22.15, -15.86, 6.08 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.10, 3.87, -14.15 	21.94, -16.09, 6.13 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.14, 3.91, -14.17 	21.58, -16.37, 6.17 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.15, 3.96, -14.18 	21.31, -16.58, 6.21 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.21, 4.06, -14.22 	21.06, -16.73, 6.21 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.31, 4.24, -14.30 	20.74, -16.86, 6.24 	0.00, 30.00 	11,27,37,648		inf,inf	0,0 	0
0       	12.43, 4.46, -14.43 	20.42, -17.08, 6.24 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	12.48, 4.63, -14.59 	20.01, -17.36, 6.24 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	12.43, 4.64, -14.72 	19.58, -17.59, 6.27 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	12.26, 4.40, -14.77 	19.24, -17.77, 6.26 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	11.91, 3.57, -14.74 	18.87, -17.98, 6.28 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	11.61, 2.64, -14.68 	18.70, -18.13, 6.20 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	11.58, 2.45, -14.68 	18.53, -18.22, 6.16 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	11.69, 2.61, -14.72 	18.40, -18.36, 6.15 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	11.82, 2.85, -14.80 	18.36, -18.46, 6.13 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	11.89, 3.01, -14.86 	18.34, -18.44, 6.14 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	11.96, 3.12, -14.89 	18.34, -18.46, 6.15 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	11.97, 3.16, -14.91 	18.31, -18.48, 6.17 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	11.97, 3.18, -14.92 	18.29, -18.50, 6.17 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	12.05, 3.24, -14.97 	18.26, -18.53, 6.13 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	12.30, 3.39, -15.09 	18.29, -18.55, 6.12 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	12.98, 3.78, -15.17 	18.29, -18.58, 6.11 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	13.40, 3.49, -15.30 	18.29, -18.63, 6.08 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	13.63, 3.00, -15.51 	18.31, -18.66, 6.07 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	13.73, 2.74, -15.62 	18.32, -18.69, 6.09 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	13.75, 2.46, -15.68 	18.34, -18.72, 6.07 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	13.69, 2.10, -15.73 	18.33, -18.75, 6.07 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	13.66, 1.83, -15.86 	18.35, -18.83, 6.09 	0.00, 30.00 	11,27,37,649		inf,inf	0,0 	0
0       	14.03, 2.04, -16.02 	18.36, -18.91, 6.08 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.17, 1.50, -15.93 	18.34, -18.97, 6.08 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	13.68, -0.32, -15.71 	18.33, -19.05, 6.11 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	13.36, -1.32, -15.63 	18.41, -19.11, 6.11 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	13.57, -1.03, -15.55 	18.52, -19.17, 6.17 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	13.87, -0.76, -15.28 	18.69, -19.18, 6.31 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.18, -0.52, -14.97 	18.77, -19.29, 6.50 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.46, 0.13, -14.90 	18.72, -19.44, 6.71 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.64, 0.69, -14.86 	18.72, -19.58, 6.84 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.73, 1.01, -14.80 	18.61, -19.74, 6.87 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.75, 1.48, -14.66 	18.53, -19.83, 6.86 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.66, 3.19, -14.39 	18.53, -19.94, 6.82 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.65, 4.87, -14.37 	18.47, -19.99, 6.86 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.69, 5.58, -14.24 	18.46, -20.00, 6.87 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.60, 5.57, -13.94 	18.41, -20.05, 6.87 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.49, 5.49, -13.64 	18.37, -20.04, 6.86 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.47, 5.59, -13.37 	18.28, -20.05, 6.91 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.46, 5.66, -13.13 	18.16, -20.00, 7.01 	0.00, 30.00 	11,27,37,650		inf,inf	0,0 	0
0       	14.40, 5.81, -12.98 	17.97, -20.10, 7.05 	0.00, 30.00 	11,27,37,651		inf,inf	0,0 	0
0       	14.30, 6.06, -12.92 	17.81, -20.12, 7.11 	0.00, 30.00 	11,27,37,651		inf,inf	0,0 	0
0       	14.18, 6.10, -12.91 	17.73, -20.13, 7.16 	0.00, 30.00 	11,27,37,651		inf,inf	0,0 	0
0       	13.95, 5.93, -12.98 	17.63, -20.15, 7.16 	0.00, 30.00 	11,27,37,651		inf,inf	0,0 	0
0       	13.64, 5.60, -13.18 	17.56, -20.17, 7.19 	0.00, 30.00 	11,27,37,651		inf,inf	0,0 	0
0       	13.27, 5.01, -13.50 	17.51, -20.18, 7.21 	0.00, 30.00 	11,27,37,651		inf,inf	0,0 	0
0       	12.82, 4.08, -13.72 	17.47, -20.19, 7.20 	0.00, 30.00 	11,27,37,651		inf,inf	0,0 	0
0       	12.44, 3.25, -13.69 	17.46, -20.21, 7.21 	0.00, 30.00 	11,27,37,651		inf,inf	0,0 	0
0       	12.33, 2.85, -13.52 	17.43, -20.19, 7.23 	0.00, 30.00 	11,27,37,651		inf,inf	0,0 	0
0       	12.42, 2.73, -13.39 	17.42, -20.20, 7.24 	0.00, 30.00 	11,27,37,651		inf,inf	0,0 	0
0       	12.65, 3.02, -13.39 	17.37, -20.21, 7.22 	0.00, 30.00 	11,27,37,651		inf,inf	0,0 	0
