#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-28.45, 16.84, -7.46 	-16.51, -3.60, -10.81 	0.00, 30.00 	14,5,53,336		0.00,0.00	0,0 	0
0       	-28.45, 16.83, -7.45 	-4.92, -9.34, -12.04 	0.00, 30.00 	14,5,53,337		inf,inf	0,0 	0
0       	-28.45, 16.84, -7.45 	-1.03, -7.43, -13.77 	0.00, 30.00 	14,5,53,337		inf,inf	0,0 	0
0       	-28.44, 16.84, -7.45 	0.79, -6.82, -14.04 	0.00, 30.00 	14,5,53,337		inf,inf	0,0 	0
0       	-28.46, 16.83, -7.44 	-2.45, -9.30, -12.76 	0.00, 30.00 	14,5,53,337		inf,inf	0,0 	0
0       	-28.44, 16.81, -7.44 	-5.18, -10.86, -11.82 	0.00, 30.00 	14,5,53,337		inf,inf	0,0 	0
0       	-28.44, 16.79, -7.44 	-5.37, -10.94, -11.63 	0.00, 30.00 	14,5,53,337		inf,inf	0,0 	0
0       	-28.42, 16.80, -7.47 	-4.84, -10.72, -11.69 	0.00, 30.00 	14,5,53,337		inf,inf	0,0 	0
0       	-28.42, 16.81, -7.48 	-4.45, -10.71, -11.77 	0.00, 30.00 	14,5,53,337		inf,inf	0,0 	0
0       	-28.41, 16.81, -7.48 	-4.29, -10.85, -11.72 	0.00, 30.00 	14,5,53,337		inf,inf	0,0 	0
0       	-28.41, 16.81, -7.47 	-4.01, -10.93, -11.72 	0.00, 30.00 	14,5,53,337		-nan,inf	0,0 	0
0       	-28.41, 16.81, -7.47 	-3.62, -11.00, -11.70 	0.00, 30.00 	14,5,53,337		-nan,inf	0,0 	0
0       	-28.41, 16.81, -7.46 	-3.16, -11.00, -11.72 	0.00, 30.00 	14,5,53,337		-nan,inf	0,0 	0
0       	-28.41, 16.83, -7.46 	-2.78, -10.98, -11.76 	0.00, 30.00 	14,5,53,337		inf,inf	0,0 	0
0       	-28.42, 16.81, -7.46 	-2.34, -11.00, -11.79 	0.00, 30.00 	14,5,53,337		inf,inf	0,0 	0
0       	-28.42, 16.82, -7.47 	-1.91, -11.05, -11.81 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.41, 16.84, -7.48 	-1.49, -11.01, -11.82 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.39, 16.85, -7.50 	-0.99, -11.19, -11.72 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.38, 16.84, -7.50 	-0.21, -12.10, -11.50 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.38, 16.85, -7.50 	0.77, -13.39, -11.21 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.37, 16.84, -7.49 	1.31, -13.61, -11.15 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.33, 16.82, -7.48 	1.31, -12.83, -11.15 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.30, 16.70, -7.45 	1.17, -12.09, -11.16 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.28, 16.45, -7.38 	1.25, -11.63, -11.15 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.24, 16.36, -7.39 	1.37, -11.35, -11.05 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.27, 16.35, -7.42 	1.58, -11.04, -11.10 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.25, 16.33, -7.47 	1.71, -10.90, -11.23 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.15, 16.32, -7.58 	1.98, -10.97, -11.34 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-28.02, 16.30, -7.70 	2.11, -11.10, -11.44 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-27.97, 16.26, -7.76 	2.16, -11.18, -11.49 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-27.92, 16.19, -7.72 	2.17, -11.10, -11.54 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-27.84, 16.12, -7.65 	2.23, -10.83, -11.53 	0.00, 30.00 	14,5,53,338		inf,inf	0,0 	0
0       	-27.72, 16.01, -7.67 	2.55, -10.04, -11.40 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-27.74, 15.84, -7.72 	3.65, -8.40, -11.17 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-27.88, 15.59, -7.75 	5.68, -5.64, -10.67 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-28.02, 15.30, -7.77 	6.80, -6.18, -10.45 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-28.13, 15.03, -7.81 	5.78, -7.90, -10.62 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-28.19, 14.74, -7.86 	5.17, -8.32, -10.79 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-28.22, 14.43, -7.86 	5.04, -8.52, -10.85 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-28.16, 14.08, -7.86 	4.85, -8.71, -10.92 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-28.01, 13.79, -7.96 	4.82, -8.83, -10.99 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-27.73, 13.53, -8.23 	4.80, -9.01, -11.03 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-27.50, 13.33, -8.50 	4.68, -9.26, -11.03 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-27.61, 13.20, -8.67 	4.61, -9.33, -11.02 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-27.76, 13.18, -8.78 	4.46, -9.50, -11.03 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-27.71, 13.20, -8.96 	4.37, -9.56, -11.00 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-27.70, 13.16, -9.13 	4.29, -9.53, -10.98 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-27.99, 12.91, -9.10 	4.13, -9.53, -10.98 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-28.30, 12.51, -9.01 	3.99, -9.51, -10.92 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-28.39, 12.10, -9.00 	3.92, -9.19, -10.88 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-28.51, 11.87, -9.06 	4.09, -8.65, -10.90 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-28.61, 11.77, -9.10 	4.17, -8.18, -10.90 	0.00, 30.00 	14,5,53,339		inf,inf	0,0 	0
0       	-28.64, 11.65, -9.14 	4.12, -7.91, -10.84 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-28.50, 11.59, -9.28 	3.96, -7.58, -10.73 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-28.52, 11.61, -9.51 	3.83, -7.30, -10.62 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-28.60, 11.60, -9.74 	3.77, -7.23, -10.49 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-28.75, 11.50, -9.87 	3.66, -7.32, -10.38 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-29.06, 11.27, -9.94 	3.52, -7.56, -10.28 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-29.55, 11.10, -10.01 	3.35, -7.71, -10.21 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-30.22, 11.01, -10.03 	3.19, -7.93, -10.09 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-30.75, 10.78, -9.89 	3.07, -8.03, -9.99 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-31.17, 10.63, -9.83 	3.18, -7.96, -9.89 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-31.09, 10.65, -10.09 	3.78, -7.60, -9.85 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-30.85, 10.70, -10.43 	4.45, -7.36, -10.00 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-31.10, 10.55, -10.46 	4.58, -7.55, -10.09 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-32.04, 10.30, -10.11 	4.42, -7.77, -10.15 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-33.48, 10.41, -9.70 	4.15, -7.95, -10.17 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-34.08, 10.97, -9.73 	3.92, -8.00, -10.18 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-32.93, 10.99, -10.00 	3.69, -8.08, -10.17 	0.00, 30.00 	14,5,53,340		inf,inf	0,0 	0
0       	-32.21, 10.72, -10.10 	3.56, -8.09, -10.17 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-32.54, 10.53, -10.05 	3.33, -8.14, -10.20 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-33.16, 10.34, -9.94 	3.19, -8.20, -10.22 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-33.51, 10.07, -9.77 	3.19, -8.18, -10.23 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-33.78, 9.86, -9.61 	3.19, -8.19, -10.26 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-34.18, 9.73, -9.36 	3.22, -8.18, -10.26 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-34.61, 9.71, -9.11 	3.14, -8.18, -10.29 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-34.79, 9.85, -9.07 	3.10, -8.18, -10.27 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-34.52, 10.31, -9.46 	3.04, -8.14, -10.31 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-34.03, 10.43, -10.21 	2.94, -8.14, -10.34 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-35.09, 8.99, -10.31 	2.83, -8.13, -10.34 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-38.62, 6.06, -8.92 	2.57, -8.18, -10.34 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-43.64, 3.85, -7.29 	2.31, -8.20, -10.38 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-45.76, 4.77, -7.26 	2.06, -8.17, -10.40 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-40.79, 6.40, -7.86 	1.80, -8.14, -10.43 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-37.33, 7.47, -7.61 	1.72, -8.10, -10.46 	0.00, 30.00 	14,5,53,341		inf,inf	0,0 	0
0       	-37.03, 8.17, -7.38 	1.60, -8.02, -10.51 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-36.90, 8.56, -7.55 	1.49, -7.92, -10.54 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-36.39, 9.02, -8.02 	1.32, -7.81, -10.52 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-36.08, 9.34, -8.72 	1.12, -7.71, -10.44 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-36.15, 9.28, -9.24 	0.89, -7.71, -10.44 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-36.42, 9.03, -9.05 	0.75, -7.71, -10.42 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-36.74, 8.89, -8.54 	0.68, -7.74, -10.40 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-37.52, 9.22, -7.83 	0.58, -7.74, -10.41 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-37.70, 10.04, -8.64 	0.53, -7.72, -10.42 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-37.15, 10.11, -9.77 	0.49, -7.75, -10.38 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-36.26, 9.55, -10.60 	0.45, -7.74, -10.38 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-35.69, 9.16, -11.13 	0.40, -7.76, -10.38 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-35.73, 9.00, -11.29 	0.45, -7.80, -10.37 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-36.45, 8.91, -10.90 	0.40, -7.86, -10.35 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-37.81, 8.92, -9.96 	0.38, -7.89, -10.33 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-38.70, 9.41, -9.19 	0.36, -7.91, -10.35 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-37.89, 10.76, -9.54 	0.32, -7.95, -10.31 	0.00, 30.00 	14,5,53,342		inf,inf	0,0 	0
0       	-36.12, 12.38, -10.46 	0.30, -7.95, -10.31 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-34.82, 12.75, -10.31 	0.30, -7.95, -10.33 	0.00, 30.00 	14,5,53,343		inf,-nan	0,0 	0
0       	-33.20, 12.15, -9.44 	0.31, -7.95, -10.32 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-31.83, 11.96, -9.11 	0.27, -7.96, -10.33 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-31.54, 11.83, -9.17 	0.30, -7.97, -10.32 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-31.47, 11.23, -9.26 	0.28, -7.95, -10.31 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-31.39, 10.51, -9.47 	0.29, -7.94, -10.31 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-31.97, 9.95, -9.73 	0.22, -7.97, -10.32 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-33.29, 9.85, -9.99 	0.23, -7.94, -10.35 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-34.59, 10.21, -10.12 	0.15, -7.96, -10.35 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-34.80, 10.58, -9.97 	0.07, -7.91, -10.40 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-34.19, 10.77, -9.75 	0.09, -7.95, -10.44 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-33.53, 11.04, -9.70 	0.00, -7.90, -10.47 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-32.93, 11.11, -9.48 	-0.02, -7.90, -10.52 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-32.61, 10.90, -9.11 	-0.04, -7.86, -10.53 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-32.90, 10.75, -8.87 	-0.18, -7.88, -10.53 	0.00, 30.00 	14,5,53,343		inf,inf	0,0 	0
0       	-33.31, 10.71, -8.75 	-0.23, -7.91, -10.56 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-33.29, 10.71, -8.71 	-0.37, -7.95, -10.57 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-33.09, 10.72, -8.74 	-0.52, -7.87, -10.64 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-33.06, 10.74, -8.77 	-0.60, -7.79, -10.69 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-33.17, 10.76, -8.77 	-0.68, -7.63, -10.75 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-33.28, 10.79, -8.78 	-0.79, -7.51, -10.81 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-33.32, 10.83, -8.78 	-0.89, -7.40, -10.87 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-33.38, 10.87, -8.76 	-0.91, -7.38, -10.88 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-33.48, 10.90, -8.72 	-1.00, -7.36, -10.91 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-33.69, 11.00, -8.67 	-1.08, -7.37, -10.95 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-34.00, 11.14, -8.60 	-1.13, -7.43, -10.93 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-34.23, 11.33, -8.46 	-1.20, -7.47, -10.93 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-34.27, 11.37, -8.42 	-1.37, -7.54, -10.92 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-34.30, 11.46, -8.49 	-1.39, -7.57, -10.92 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-34.33, 11.63, -8.55 	-1.49, -7.58, -10.91 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-34.34, 11.66, -8.53 	-1.54, -7.54, -10.93 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-34.40, 11.69, -8.53 	-1.57, -7.50, -10.93 	0.00, 30.00 	14,5,53,344		inf,inf	0,0 	0
0       	-34.42, 11.67, -8.53 	-1.58, -7.50, -10.93 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.41, 11.70, -8.54 	-1.64, -7.45, -10.95 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.44, 11.68, -8.51 	-1.65, -7.42, -10.95 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.42, 11.62, -8.48 	-1.70, -7.45, -10.94 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.47, 11.61, -8.43 	-1.70, -7.38, -10.96 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.49, 11.60, -8.40 	-1.72, -7.38, -10.98 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.52, 11.58, -8.41 	-1.74, -7.35, -11.04 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.59, 11.55, -8.46 	-1.85, -7.37, -11.06 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.61, 11.55, -8.52 	-1.89, -7.40, -11.07 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.57, 11.57, -8.53 	-1.92, -7.31, -11.11 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.56, 11.52, -8.53 	-1.98, -7.27, -11.11 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.57, 11.41, -8.48 	-1.98, -7.25, -11.11 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.61, 11.41, -8.43 	-2.04, -7.27, -11.13 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.61, 11.42, -8.37 	-2.02, -7.29, -11.12 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.60, 11.39, -8.32 	-2.03, -7.29, -11.12 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.59, 11.36, -8.32 	-2.09, -7.27, -11.11 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.56, 11.34, -8.35 	-2.11, -7.29, -11.12 	0.00, 30.00 	14,5,53,345		inf,inf	0,0 	0
0       	-34.50, 11.33, -8.36 	-2.16, -7.30, -11.10 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-34.50, 11.35, -8.33 	-2.16, -7.32, -11.10 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-34.47, 11.38, -8.25 	-2.17, -7.32, -11.11 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-34.36, 11.39, -8.15 	-2.18, -7.33, -11.10 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-34.18, 11.31, -8.09 	-2.18, -7.28, -11.10 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-34.14, 11.15, -7.99 	-2.17, -7.29, -11.11 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-34.11, 11.02, -7.88 	-2.16, -7.27, -11.12 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-34.03, 10.99, -7.83 	-2.17, -7.28, -11.13 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-33.94, 10.97, -7.83 	-2.18, -7.25, -11.12 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-33.97, 10.89, -7.91 	-2.16, -7.24, -11.14 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-34.30, 10.86, -8.06 	-2.18, -7.24, -11.12 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-34.42, 10.97, -8.24 	-2.16, -7.24, -11.13 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-34.08, 10.93, -8.33 	-2.19, -7.21, -11.14 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-33.79, 10.84, -8.36 	-2.27, -7.24, -11.13 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-33.73, 10.81, -8.38 	-2.22, -7.26, -11.15 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-33.67, 10.82, -8.41 	-2.22, -7.26, -11.14 	0.00, 30.00 	14,5,53,346		inf,-nan	0,0 	0
0       	-33.59, 10.78, -8.44 	-2.22, -7.24, -11.15 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-33.53, 10.67, -8.50 	-2.13, -7.33, -11.13 	0.00, 30.00 	14,5,53,346		inf,inf	0,0 	0
0       	-33.46, 10.61, -8.56 	-2.11, -7.31, -11.10 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-33.45, 10.54, -8.60 	-2.02, -7.41, -11.10 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-33.43, 10.43, -8.56 	-1.93, -7.54, -11.03 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-33.35, 10.26, -8.57 	-1.57, -7.56, -11.03 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-33.32, 10.09, -8.58 	-1.00, -7.54, -11.02 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-33.23, 9.81, -8.46 	-0.49, -7.46, -11.06 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-33.12, 9.38, -8.16 	-0.09, -7.56, -11.05 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-33.08, 9.13, -8.06 	0.15, -7.74, -11.05 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-32.96, 9.07, -8.26 	0.40, -7.98, -10.95 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-32.85, 9.03, -8.59 	0.59, -8.10, -10.86 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-32.82, 8.90, -8.96 	0.85, -8.19, -10.83 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-32.76, 8.72, -9.33 	1.04, -8.26, -10.81 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-32.79, 8.68, -9.77 	1.22, -8.21, -10.85 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-32.87, 8.59, -10.11 	1.33, -8.23, -10.87 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-32.90, 8.37, -10.22 	1.50, -8.31, -10.86 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-32.74, 8.25, -10.25 	1.71, -8.43, -10.85 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-32.45, 8.46, -10.34 	2.06, -8.48, -10.89 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-31.98, 8.71, -10.50 	2.30, -8.48, -10.96 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-31.21, 8.82, -10.65 	2.90, -8.49, -11.05 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-30.28, 9.09, -10.85 	3.72, -8.54, -11.06 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
