#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-0.71, 0.13, -7.19 	21.20, -21.75, -9.15 	0.00, 10.00 	12,55,49,578		0.00,0.00	0,0 	0
0       	-0.75, 0.05, -7.17 	21.66, -21.70, -9.02 	0.00, 10.00 	12,55,49,583		inf,inf	0,0 	0
0       	-0.75, 0.03, -7.18 	21.66, -21.72, -9.03 	0.00, 10.00 	12,55,49,583		inf,inf	0,0 	0
0       	-0.73, 0.04, -7.19 	21.62, -21.73, -9.02 	0.00, 10.00 	12,55,49,583		inf,inf	0,0 	0
0       	-0.73, 0.03, -7.19 	21.63, -21.73, -9.02 	0.00, 10.00 	12,55,49,583		inf,inf	0,0 	0
0       	-0.73, 0.04, -7.19 	21.60, -21.71, -9.02 	0.00, 10.00 	12,55,49,583		inf,inf	0,0 	0
0       	-0.73, 0.04, -7.19 	21.60, -21.70, -9.05 	0.00, 10.00 	12,55,49,583		-nan,inf	0,0 	0
0       	-0.73, 0.04, -7.19 	21.66, -21.65, -9.05 	0.00, 10.00 	12,55,49,584		-nan,inf	0,0 	0
0       	-0.70, 0.04, -7.19 	21.66, -21.65, -9.07 	0.00, 10.00 	12,55,49,584		inf,-nan	0,0 	0
0       	-0.71, 0.04, -7.19 	21.71, -21.57, -9.08 	0.00, 10.00 	12,55,49,584		inf,inf	0,0 	0
0       	-0.70, 0.04, -7.19 	21.75, -21.56, -9.09 	0.00, 10.00 	12,55,49,584		inf,inf	0,0 	0
0       	-0.74, 0.02, -7.18 	21.75, -21.56, -9.09 	0.00, 10.00 	12,55,49,584		inf,-nan	0,0 	0
0       	-0.72, 0.02, -7.17 	21.74, -21.56, -9.09 	0.00, 10.00 	12,55,49,584		inf,inf	0,0 	0
0       	-0.78, 0.00, -7.18 	21.70, -21.57, -9.08 	0.00, 10.00 	12,55,49,584		inf,inf	0,0 	0
0       	-0.78, 0.01, -7.19 	21.69, -21.57, -9.09 	0.00, 10.00 	12,55,49,584		inf,inf	0,0 	0
0       	-0.78, 0.01, -7.19 	21.72, -21.55, -9.10 	0.00, 10.00 	12,55,49,584		-nan,inf	0,0 	0
0       	-0.78, 0.01, -7.19 	21.66, -21.57, -9.09 	0.00, 10.00 	12,55,49,584		-nan,inf	0,0 	0
0       	-0.71, 0.04, -7.19 	21.69, -21.58, -9.11 	0.00, 10.00 	12,55,49,584		inf,inf	0,0 	0
0       	-0.71, 0.04, -7.19 	21.72, -21.60, -9.11 	0.00, 10.00 	12,55,49,584		-nan,inf	0,0 	0
0       	-0.71, 0.04, -7.19 	21.72, -21.58, -9.14 	0.00, 10.00 	12,55,49,584		-nan,inf	0,0 	0
0       	-0.71, 0.04, -7.19 	21.72, -21.60, -9.13 	0.00, 10.00 	12,55,49,584		-nan,inf	0,0 	0
0       	-0.71, 0.04, -7.19 	21.71, -21.60, -9.13 	0.00, 10.00 	12,55,49,584		-nan,inf	0,0 	0
0       	-0.78, 0.02, -7.19 	21.70, -21.60, -9.12 	0.00, 10.00 	12,55,49,584		inf,inf	0,0 	0
0       	-0.77, 0.01, -7.19 	21.64, -21.62, -9.13 	0.00, 10.00 	12,55,49,584		inf,inf	0,0 	0
0       	-0.77, 0.01, -7.19 	21.63, -21.64, -9.14 	0.00, 10.00 	12,55,49,584		-nan,inf	0,0 	0
0       	-0.77, 0.02, -7.19 	21.70, -21.58, -9.15 	0.00, 10.00 	12,55,49,584		inf,inf	0,0 	0
0       	-0.78, 0.02, -7.20 	21.69, -21.58, -9.16 	0.00, 10.00 	12,55,49,584		inf,inf	0,0 	0
0       	-0.79, 0.02, -7.19 	21.70, -21.58, -9.16 	0.00, 10.00 	12,55,49,584		inf,inf	0,0 	0
0       	-0.77, 0.04, -7.20 	21.69, -21.58, -9.16 	0.00, 10.00 	12,55,49,584		inf,inf	0,0 	0
0       	-0.75, 0.03, -7.20 	21.75, -21.52, -9.17 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.77, 0.02, -7.20 	21.74, -21.51, -9.17 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.73, 0.04, -7.19 	21.81, -21.49, -9.15 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.78, 0.01, -7.19 	21.81, -21.47, -9.18 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.79, 0.00, -7.19 	21.82, -21.47, -9.18 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.78, 0.03, -7.19 	21.81, -21.45, -9.19 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.80, 0.03, -7.19 	21.75, -21.47, -9.18 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.75, 0.03, -7.17 	21.79, -21.51, -9.20 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.75, 0.03, -7.17 	21.80, -21.54, -9.19 	0.00, 10.00 	12,55,49,585		-nan,inf	0,0 	0
0       	-0.73, 0.03, -7.17 	21.81, -21.53, -9.19 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.78, 0.01, -7.17 	21.80, -21.54, -9.19 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.78, 0.01, -7.18 	21.82, -21.53, -9.18 	0.00, 10.00 	12,55,49,585		-nan,inf	0,0 	0
0       	-0.78, 0.01, -7.17 	21.81, -21.53, -9.18 	0.00, 10.00 	12,55,49,585		-nan,inf	0,0 	0
0       	-0.78, 0.01, -7.18 	21.74, -21.54, -9.20 	0.00, 10.00 	12,55,49,585		-nan,inf	0,0 	0
0       	-0.76, 0.03, -7.17 	21.72, -21.51, -9.20 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.73, -0.00, -7.18 	21.72, -21.50, -9.20 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.75, -0.01, -7.18 	21.71, -21.53, -9.21 	0.00, 10.00 	12,55,49,585		inf,inf	0,0 	0
0       	-0.75, -0.01, -7.17 	21.72, -21.53, -9.22 	0.00, 10.00 	12,55,49,586		-nan,inf	0,0 	0
0       	-0.71, -0.00, -7.17 	21.72, -21.57, -9.18 	0.00, 10.00 	12,55,49,586		inf,inf	0,0 	0
0       	-0.71, -0.00, -7.17 	21.72, -21.58, -9.16 	0.00, 10.00 	12,55,49,586		-nan,inf	0,0 	0
0       	-0.71, 0.01, -7.17 	21.73, -21.57, -9.18 	0.00, 10.00 	12,55,49,586		inf,inf	0,0 	0
0       	-0.71, 0.01, -7.17 	21.77, -21.59, -9.18 	0.00, 10.00 	12,55,49,586		-nan,inf	0,0 	0
0       	-0.71, 0.01, -7.17 	21.75, -21.56, -9.19 	0.00, 10.00 	12,55,49,586		-nan,inf	0,0 	0
0       	-0.71, 0.01, -7.17 	21.71, -21.55, -9.19 	0.00, 10.00 	12,55,49,586		-nan,inf	0,0 	0
0       	-0.72, 0.02, -7.16 	21.64, -21.56, -9.18 	0.00, 10.00 	12,55,49,586		inf,inf	0,0 	0
0       	-0.75, 0.01, -7.17 	21.64, -21.56, -9.19 	0.00, 10.00 	12,55,49,586		inf,-nan	0,0 	0
0       	-0.77, 0.00, -7.17 	21.63, -21.57, -9.18 	0.00, 10.00 	12,55,49,586		inf,inf	0,0 	0
0       	-0.75, 0.01, -7.17 	21.65, -21.59, -9.18 	0.00, 10.00 	12,55,49,586		inf,inf	0,0 	0
0       	-0.74, 0.01, -7.17 	21.64, -21.60, -9.18 	0.00, 10.00 	12,55,49,586		inf,inf	0,0 	0
0       	-0.74, 0.01, -7.17 	21.66, -21.58, -9.21 	0.00, 10.00 	12,55,49,586		-nan,inf	0,0 	0
0       	-0.66, 0.03, -7.16 	21.64, -21.55, -9.22 	0.00, 10.00 	12,55,49,586		inf,inf	0,0 	0
0       	-0.65, 0.05, -7.16 	21.64, -21.55, -9.22 	0.00, 10.00 	12,55,49,586		inf,-nan	0,0 	0
0       	-0.66, 0.06, -7.15 	21.64, -21.60, -9.18 	0.00, 10.00 	12,55,49,586		inf,inf	0,0 	0
0       	-0.67, 0.06, -7.15 	21.60, -21.62, -9.19 	0.00, 10.00 	12,55,49,586		inf,inf	0,0 	0
0       	-0.69, 0.04, -7.15 	21.58, -21.62, -9.18 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.71, 0.04, -7.15 	21.59, -21.60, -9.19 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.71, 0.04, -7.15 	21.54, -21.61, -9.20 	0.00, 10.00 	12,55,49,587		-nan,inf	0,0 	0
0       	-0.70, 0.06, -7.17 	21.48, -21.61, -9.21 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.68, 0.06, -7.17 	21.49, -21.60, -9.20 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.69, 0.06, -7.17 	21.50, -21.63, -9.19 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.69, 0.06, -7.17 	21.54, -21.63, -9.20 	0.00, 10.00 	12,55,49,587		-nan,inf	0,0 	0
0       	-0.69, 0.06, -7.17 	21.55, -21.63, -9.22 	0.00, 10.00 	12,55,49,587		-nan,inf	0,0 	0
0       	-0.66, 0.06, -7.17 	21.56, -21.62, -9.21 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.67, 0.06, -7.17 	21.55, -21.60, -9.21 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.67, 0.06, -7.17 	21.58, -21.58, -9.22 	0.00, 10.00 	12,55,49,587		-nan,inf	0,0 	0
0       	-0.67, 0.06, -7.17 	21.56, -21.55, -9.22 	0.00, 10.00 	12,55,49,587		-nan,inf	0,0 	0
0       	-0.63, 0.06, -7.17 	21.53, -21.54, -9.25 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.70, 0.06, -7.17 	21.51, -21.56, -9.25 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.70, 0.06, -7.17 	21.50, -21.56, -9.25 	0.00, 10.00 	12,55,49,587		-nan,inf	0,0 	0
0       	-0.70, 0.06, -7.17 	21.58, -21.55, -9.25 	0.00, 10.00 	12,55,49,587		-nan,inf	0,0 	0
0       	-0.70, 0.06, -7.17 	21.58, -21.56, -9.26 	0.00, 10.00 	12,55,49,587		-nan,inf	0,0 	0
0       	-0.70, 0.06, -7.17 	21.59, -21.56, -9.26 	0.00, 10.00 	12,55,49,587		-nan,inf	0,0 	0
0       	-0.68, 0.07, -7.17 	21.55, -21.57, -9.25 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.68, 0.07, -7.17 	21.64, -21.53, -9.26 	0.00, 10.00 	12,55,49,587		-nan,inf	0,0 	0
0       	-0.70, 0.09, -7.17 	21.65, -21.53, -9.25 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.68, 0.07, -7.18 	21.64, -21.52, -9.25 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.69, 0.07, -7.18 	21.61, -21.51, -9.25 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.73, 0.06, -7.16 	21.57, -21.53, -9.24 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.73, 0.07, -7.19 	21.54, -21.54, -9.25 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.72, 0.07, -7.18 	21.54, -21.50, -9.28 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.72, 0.07, -7.19 	21.59, -21.50, -9.29 	0.00, 10.00 	12,55,49,587		-nan,inf	0,0 	0
0       	-0.74, 0.07, -7.19 	21.61, -21.48, -9.30 	0.00, 10.00 	12,55,49,587		inf,inf	0,0 	0
0       	-0.74, 0.07, -7.19 	21.60, -21.49, -9.30 	0.00, 10.00 	12,55,49,588		-nan,inf	0,0 	0
0       	-0.74, 0.05, -7.17 	21.65, -21.51, -9.30 	0.00, 10.00 	12,55,49,588		inf,inf	0,0 	0
0       	-0.74, 0.05, -7.17 	21.67, -21.52, -9.29 	0.00, 10.00 	12,55,49,588		-nan,inf	0,0 	0
0       	-0.73, 0.05, -7.17 	21.66, -21.53, -9.29 	0.00, 10.00 	12,55,49,588		inf,inf	0,0 	0
0       	-0.74, 0.05, -7.17 	21.60, -21.58, -9.26 	0.00, 10.00 	12,55,49,588		inf,inf	0,0 	0
0       	-0.77, 0.04, -7.18 	21.54, -21.56, -9.26 	0.00, 10.00 	12,55,49,588		inf,inf	0,0 	0
0       	-0.78, 0.03, -7.17 	21.48, -21.58, -9.27 	0.00, 10.00 	12,55,49,588		inf,inf	0,0 	0
