#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-8.15, -6.38, -6.50 	28.16, -8.80, -12.84 	0.00, 30.00 	13,27,55,614		0.00,0.00	0,0 	0
0       	-6.59, -6.53, -7.08 	27.22, -15.16, -11.74 	0.00, 30.00 	13,27,55,615		inf,inf	0,0 	0
0       	-7.30, -6.62, -6.90 	27.16, -15.18, -11.73 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-8.93, -6.98, -6.30 	27.11, -15.25, -11.74 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-8.99, -7.25, -6.02 	27.19, -15.25, -11.72 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-7.81, -7.20, -6.09 	27.13, -15.26, -11.72 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-6.78, -7.18, -6.10 	27.13, -15.27, -11.70 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-7.01, -7.27, -5.96 	27.16, -15.34, -11.69 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-7.42, -7.28, -5.81 	27.23, -15.37, -11.70 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-7.61, -7.22, -5.59 	27.28, -15.44, -11.68 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-7.55, -7.18, -5.41 	27.23, -15.50, -11.69 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-7.06, -7.08, -5.37 	27.38, -15.61, -11.67 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-5.62, -6.89, -5.50 	27.27, -15.70, -11.66 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-2.74, -5.84, -6.05 	27.26, -15.79, -11.66 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-5.71, -6.96, -4.97 	27.27, -15.93, -11.67 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-7.06, -7.71, -4.10 	27.36, -15.94, -11.72 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-6.39, -7.58, -4.17 	27.55, -16.00, -11.74 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-5.61, -7.41, -4.42 	27.73, -16.00, -11.77 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-5.45, -7.69, -4.21 	27.82, -16.11, -11.74 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-5.14, -8.12, -3.75 	27.93, -16.29, -11.62 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-4.58, -8.36, -3.48 	27.88, -16.68, -11.51 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-3.85, -8.70, -3.24 	27.79, -16.94, -11.46 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	-2.06, -9.07, -2.98 	27.82, -16.99, -11.47 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	0.35, -9.37, -2.60 	27.75, -16.94, -11.49 	0.00, 30.00 	13,27,55,616		inf,inf	0,0 	0
0       	0.96, -9.42, -2.25 	27.62, -17.02, -11.45 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	0.08, -9.44, -2.12 	27.50, -17.08, -11.46 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.56, -9.47, -2.50 	27.56, -17.18, -11.44 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-3.98, -9.39, -2.96 	27.70, -17.33, -11.40 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-4.34, -9.19, -3.16 	27.90, -17.42, -11.31 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-4.25, -9.14, -3.20 	27.97, -17.50, -11.22 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-4.19, -9.15, -3.20 	28.07, -17.59, -11.13 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-4.04, -9.13, -3.22 	28.02, -17.63, -11.04 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-3.63, -9.10, -3.19 	27.98, -17.66, -10.99 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-3.04, -9.14, -3.13 	27.89, -17.67, -10.94 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.75, -9.30, -3.06 	27.92, -17.63, -10.90 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.59, -9.28, -2.98 	27.98, -17.60, -10.89 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.63, -9.22, -2.75 	28.03, -17.56, -10.90 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.70, -9.27, -2.56 	28.01, -17.53, -10.87 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.64, -9.25, -2.57 	28.06, -17.51, -10.86 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.58, -9.25, -2.62 	28.09, -17.51, -10.83 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.61, -9.20, -2.62 	28.12, -17.54, -10.78 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.63, -9.20, -2.62 	28.10, -17.63, -10.75 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.69, -9.20, -2.66 	28.07, -17.65, -10.71 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.74, -9.21, -2.72 	28.08, -17.65, -10.70 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.75, -9.22, -2.79 	28.09, -17.68, -10.70 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.74, -9.24, -2.83 	28.05, -17.64, -10.70 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.78, -9.27, -2.84 	28.10, -17.57, -10.70 	0.00, 30.00 	13,27,55,617		inf,inf	0,0 	0
0       	-2.71, -9.29, -2.83 	28.14, -17.56, -10.69 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.79, -9.28, -2.81 	28.14, -17.57, -10.69 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.73, -9.27, -2.80 	28.20, -17.60, -10.67 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.77, -9.30, -2.81 	28.20, -17.64, -10.65 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.81, -9.30, -2.80 	28.22, -17.65, -10.62 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.83, -9.29, -2.81 	28.14, -17.64, -10.62 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.82, -9.28, -2.80 	28.10, -17.67, -10.60 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.80, -9.27, -2.83 	28.10, -17.70, -10.60 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.86, -9.31, -2.85 	28.07, -17.68, -10.57 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.87, -9.35, -2.89 	28.08, -17.69, -10.59 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.86, -9.44, -2.90 	28.14, -17.66, -10.62 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.91, -9.48, -2.91 	28.13, -17.64, -10.60 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.94, -9.50, -2.95 	28.21, -17.63, -10.62 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.92, -9.49, -2.94 	28.19, -17.66, -10.63 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.92, -9.49, -2.95 	28.14, -17.76, -10.57 	0.00, 30.00 	13,27,55,618		-nan,inf	0,0 	0
0       	-2.96, -9.49, -2.96 	28.19, -17.76, -10.56 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.94, -9.49, -2.97 	28.17, -17.80, -10.57 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.96, -9.50, -2.98 	28.09, -17.78, -10.58 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.94, -9.51, -2.96 	28.16, -17.78, -10.61 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.90, -9.53, -2.96 	28.13, -17.73, -10.61 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.95, -9.56, -2.95 	28.12, -17.65, -10.62 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.97, -9.57, -2.94 	28.07, -17.64, -10.65 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-2.97, -9.58, -2.95 	28.10, -17.66, -10.66 	0.00, 30.00 	13,27,55,618		inf,inf	0,0 	0
0       	-3.04, -9.62, -2.94 	28.01, -17.71, -10.66 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-3.13, -9.66, -2.91 	27.99, -17.77, -10.66 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-3.19, -9.75, -2.90 	27.94, -17.81, -10.63 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-3.28, -9.81, -2.92 	27.97, -17.84, -10.65 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-3.23, -9.89, -2.92 	27.95, -17.85, -10.67 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-3.11, -9.96, -2.92 	27.97, -17.83, -10.68 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-2.82, -10.07, -2.94 	27.93, -17.77, -10.70 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-2.57, -10.23, -2.99 	27.83, -17.81, -10.69 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-2.48, -10.41, -3.01 	27.83, -17.81, -10.69 	0.00, 30.00 	13,27,55,619		inf,-nan	0,0 	0
0       	-2.65, -10.56, -3.04 	27.87, -17.79, -10.69 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-2.72, -10.68, -3.08 	27.83, -17.84, -10.70 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-2.68, -10.71, -3.19 	27.85, -17.78, -10.72 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-2.58, -10.60, -3.34 	27.90, -17.80, -10.69 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-2.49, -10.53, -3.41 	27.92, -17.75, -10.74 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-2.50, -10.63, -3.40 	27.93, -17.66, -10.78 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-2.83, -10.75, -3.28 	27.92, -17.59, -10.80 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-3.04, -10.86, -3.20 	27.89, -17.48, -10.83 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-3.23, -10.95, -3.22 	27.87, -17.29, -10.85 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-3.13, -11.13, -3.44 	27.86, -17.26, -10.83 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-1.86, -11.01, -4.35 	27.98, -17.23, -10.76 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-1.67, -11.08, -4.63 	28.10, -17.27, -10.68 	0.00, 30.00 	13,27,55,619		inf,inf	0,0 	0
0       	-2.57, -11.49, -4.48 	28.33, -17.39, -10.53 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	-3.02, -11.89, -4.54 	28.46, -17.64, -10.32 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	-2.14, -12.03, -4.79 	28.41, -17.74, -10.25 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	-0.63, -12.61, -4.86 	28.26, -17.55, -10.25 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	-0.32, -13.74, -4.53 	28.09, -17.23, -10.36 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	-0.43, -14.68, -4.17 	28.24, -16.67, -10.42 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	1.39, -14.91, -4.30 	28.42, -16.33, -10.50 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	4.98, -14.54, -5.02 	28.78, -16.11, -10.63 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	8.58, -14.24, -5.95 	29.48, -15.65, -10.91 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	11.63, -14.65, -6.91 	30.72, -14.82, -11.34 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	14.78, -14.59, -8.86 	31.55, -14.22, -11.72 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	14.11, -15.12, -11.15 	30.09, -15.10, -11.48 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	5.26, -17.38, -10.89 	26.23, -17.63, -10.49 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	-5.35, -19.44, -9.22 	23.08, -19.92, -9.21 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	-8.54, -20.96, -8.49 	21.75, -20.71, -8.43 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	-4.10, -21.43, -9.04 	21.42, -20.90, -8.18 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	1.23, -21.52, -10.36 	21.18, -20.98, -8.18 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	4.40, -23.09, -11.21 	21.27, -21.02, -8.24 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	7.22, -24.87, -11.64 	21.40, -21.00, -8.35 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	11.52, -22.13, -13.47 	21.67, -20.96, -8.42 	0.00, 30.00 	13,27,55,620		inf,inf	0,0 	0
0       	17.60, -12.55, -17.54 	21.66, -20.88, -8.51 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	23.33, -4.24, -20.86 	21.89, -20.75, -8.54 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	1
0       	21.19, -6.09, -20.46 	22.07, -20.51, -8.62 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	10.52, -14.77, -17.81 	22.46, -19.85, -8.79 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	2.27, -20.88, -15.87 	22.73, -18.99, -9.14 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	0.75, -20.83, -15.93 	23.09, -18.28, -9.45 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	2.17, -19.17, -16.53 	23.19, -17.94, -9.66 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	4.02, -18.21, -17.07 	23.19, -17.77, -9.65 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	6.80, -17.82, -17.57 	23.38, -17.46, -9.60 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	11.13, -17.96, -17.70 	23.74, -16.66, -9.59 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	16.51, -17.87, -17.07 	24.42, -15.97, -9.61 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	11.97, -18.89, -16.93 	24.79, -15.86, -9.58 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	6.79, -18.00, -18.18 	24.54, -16.43, -9.62 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	9.59, -11.33, -20.20 	24.20, -17.16, -9.80 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	1
0       	12.80, -6.06, -20.35 	23.85, -17.53, -10.18 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	11.99, -6.82, -19.42 	24.08, -17.41, -10.57 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	12.07, -6.11, -19.05 	24.40, -17.37, -10.81 	0.00, 30.00 	13,27,55,621		inf,inf	0,0 	0
0       	14.47, -3.11, -19.22 	24.56, -17.48, -10.71 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	16.39, -1.01, -19.25 	24.77, -17.37, -10.69 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	16.21, -0.59, -19.02 	25.19, -16.85, -10.75 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	15.38, -0.01, -18.69 	26.04, -15.80, -11.08 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	14.93, 1.22, -18.25 	26.82, -14.45, -11.29 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	14.29, 2.01, -17.55 	27.58, -12.77, -11.20 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	13.36, 3.08, -16.84 	27.62, -11.60, -11.07 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	13.49, 5.25, -16.51 	27.24, -11.51, -10.89 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	13.96, 6.93, -16.34 	25.97, -12.30, -10.69 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	12.80, 6.25, -15.75 	24.13, -13.26, -10.32 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	10.97, 4.53, -14.83 	22.11, -14.12, -9.70 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	9.66, 3.16, -14.11 	20.46, -15.23, -9.05 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	8.84, 1.99, -13.58 	19.66, -16.77, -8.65 	0.00, 30.00 	13,27,55,622		inf,inf	0,0 	0
0       	8.08, 0.94, -13.25 	19.48, -18.06, -8.59 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	7.65, 0.15, -13.09 	19.77, -19.25, -8.49 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	7.41, -0.47, -13.06 	19.95, -19.96, -8.37 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	7.17, -0.83, -13.23 	20.09, -20.50, -8.25 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	7.07, -1.11, -13.39 	20.23, -20.43, -8.17 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	7.31, -1.44, -13.56 	20.49, -20.15, -8.25 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	7.79, -1.60, -13.84 	20.77, -20.30, -8.30 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	8.24, -1.56, -14.23 	20.82, -20.50, -8.55 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	8.61, -1.82, -14.52 	20.67, -20.23, -8.83 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	8.82, -2.46, -14.68 	20.05, -19.73, -9.06 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	8.64, -2.89, -14.78 	19.66, -19.39, -9.03 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	8.49, -3.41, -14.88 	19.29, -19.19, -8.85 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	8.62, -4.14, -15.02 	19.23, -19.03, -8.75 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	9.06, -4.29, -15.15 	19.27, -18.92, -8.74 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	9.62, -4.10, -15.33 	19.24, -18.94, -8.85 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	10.45, -4.03, -15.47 	18.87, -18.93, -9.10 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	11.50, -4.34, -15.69 	18.36, -18.76, -9.37 	0.00, 30.00 	13,27,55,623		inf,inf	0,0 	0
0       	12.48, -4.98, -16.06 	17.80, -18.30, -9.83 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	13.42, -5.86, -16.43 	17.51, -17.80, -10.60 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	14.67, -6.80, -16.88 	17.01, -17.92, -11.50 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	16.29, -7.48, -17.46 	16.35, -18.72, -12.12 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	17.49, -8.21, -17.93 	16.94, -18.89, -12.66 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	17.98, -9.78, -17.74 	18.91, -17.66, -13.41 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	18.24, -11.76, -16.99 	20.54, -16.17, -14.17 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	17.95, -13.38, -16.54 	20.72, -15.56, -14.57 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	17.54, -14.21, -16.55 	19.85, -15.62, -14.66 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	17.95, -14.93, -16.62 	18.32, -15.88, -14.72 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	19.31, -15.59, -16.73 	16.07, -16.31, -14.95 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	22.90, -14.35, -17.51 	14.46, -16.58, -15.49 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	31.50, -10.56, -18.79 	15.79, -16.00, -16.16 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	38.62, -11.66, -16.19 	18.93, -14.90, -16.41 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	39.52, -18.53, -10.48 	19.30, -15.90, -15.68 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	48.08, -11.01, -11.24 	17.84, -18.36, -14.62 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	50.01, -0.84, -9.67 	17.33, -19.38, -14.28 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	33.14, -16.78, -5.92 	17.66, -18.95, -14.41 	0.00, 30.00 	13,27,55,624		inf,inf	0,0 	0
0       	10.87, -29.39, -8.19 	17.89, -18.22, -14.62 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	10.87, -29.39, -8.19 	17.35, -18.01, -14.63 	0.00, 30.00 	13,27,55,625		-nan,inf	0,0 	0
0       	10.87, -29.39, -8.19 	16.30, -18.06, -14.54 	0.00, 30.00 	13,27,55,625		-nan,inf	0,0 	0
0       	-7.58, -26.66, 5.98 	16.30, -18.06, -14.54 	0.00, 30.00 	13,27,55,625		inf,-nan	0,0 	0
0       	-7.04, -25.03, 15.22 	14.99, -18.14, -14.73 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	2.96, -21.48, 1.63 	15.06, -18.01, -14.83 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	16.05, -12.68, -12.74 	15.32, -17.96, -14.73 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	19.53, -8.26, -14.88 	15.33, -18.19, -14.51 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	21.80, -5.34, -14.75 	15.15, -18.60, -14.28 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	21.99, -4.48, -14.33 	15.07, -18.93, -14.12 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	19.14, -5.91, -13.46 	15.05, -19.01, -14.08 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	16.46, -7.36, -12.66 	15.02, -19.05, -14.02 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	15.38, -8.01, -12.07 	14.96, -19.14, -13.94 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	14.97, -7.95, -11.64 	15.03, -19.17, -13.86 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	14.94, -7.57, -11.35 	15.61, -18.91, -13.81 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	15.12, -7.31, -11.18 	16.74, -17.87, -13.76 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	15.28, -7.36, -11.15 	17.75, -16.78, -13.81 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	15.24, -7.14, -11.15 	17.90, -16.05, -14.05 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
0       	15.77, -6.68, -11.29 	17.51, -15.72, -14.25 	0.00, 30.00 	13,27,55,625		inf,inf	0,0 	0
